Fac Id,Region,Name,Address 1,Address 2,City,Zip 5,County,Fac Type,Ceds Fac Id,State
4007776,PRO,HUB FURNITURE,1600 Rhoad Miller St,,Richmond,23220,Richmond City,COMMERCIAL,2.00E+11,VA
4000356,PRO,Cavalier Inks and Coatings Incorporated,2807 Transport St,,Richmond,23224,Richmond City,INDUSTRIAL,2.00E+11,VA
4022607,PRO,American Bakeries Company,901 S Main St,,Emporia,23847,Greensville County,COMMERCIAL,2.00E+11,VA
4022601,PRO,G.H. REID ELEMENTARY SCHOOL,1301 Whitehead Rd,,Richmond,23225,Richmond City,LOCAL,2.00E+11,VA
4022602,PRO,BROAD ROCK ELEMENTARY,4615 Fergusson Ln,,Richmond,23234,Richmond City,LOCAL,2.00E+11,VA
7022603,PRO,7 Eleven Inc,8815 Hwy 15 N,,Clarksville,23927,Mecklenburg County,GAS STATION,2.00E+11,VA
4022604,PRO,AMERICAN BAKERIES COMPANY,115 Main St,,Warsaw,22572,Richmond County,COMMERCIAL,2.00E+11,VA
7012587,BRROR,TAYLOR-RAMSEY CORP,134 Elon Rd,,MADISON HEIGHTS,24572,Amherst County,COMMERCIAL,2.00E+11,VA
7000343,PRO,BAYNE JOHN E,HWY 49 N,,CHASE CITY,23924,Mecklenburg County,UNKNOWN,2.00E+11,VA
4022594,PRO,BAKER (DIAGNOSTIC & PRESCHOOL CENTER),100 W Baker St,,Richmond,23220,Richmond City,LOCAL,2.00E+11,VA
4022595,PRO,Albert Hill Middle School,3400 Patterson Ave,,Richmond,23221,Richmond City,LOCAL,2.00E+11,VA
4022590,PRO,BLACKWELL PRIMARY ANNEX,238 E 14th St,,Richmond,23224,Richmond City,LOCAL,2.00E+11,VA
4007756,PRO,Elliotts Garage (Permanently Closed),,,Saint Stephens Church,23148,King and Queen County,COMMERCIAL,2.00E+11,VA
4007757,PRO,Queenfield Dairy Farm,1006 Dabneys Mill Rd,,Manquin,23106,King William County,FARM,2.00E+11,VA
4022591,PRO,BELLEVUE ELEMENTARY,2301 E Grace St,,Richmond,23223,Richmond City,LOCAL,2.00E+11,VA
7000341,PRO,Bassett Veneer Plant,319 Second St,,Burkeville,23922,Nottoway County,INDUSTRIAL,2.00E+11,VA
7007758,PRO,WAYSIDE RESTAURANT,HWY 15 S,,CLARKSVILLE,23927,Mecklenburg County,GAS STATION,2.00E+11,VA
4007752,PRO,"OAKLAWN BOWL, INC",4300 Oaklawn Blvd,,Hopewell,23860,Hopewell City,COMMERCIAL,2.00E+11,VA
4022588,PRO,CLARK SPRINGS ELEMENTARY,1101 Dance St,,Richmond,23220,Richmond City,LOCAL,2.00E+11,VA
4022589,PRO,AMELIA SCHOOL,1821 Amelia St,,Richmond,23220,Richmond City,LOCAL,2.00E+11,VA
4022583,PRO,GINTER PARK ELEMENTARY,3817 Chamberlayne Ave,,Richmond,23227,Richmond City,LOCAL,2.00E+11,VA
4022584,PRO,WILLIAM FOX ELEMENTARY SCHOOL,2300 Hanover Ave,,Richmond,23220,Richmond City,LOCAL,2.00E+11,VA
4022585,PRO,FAIRFIELD ELEMENTARY SCHOOL,2510 Phaup St,,Richmond,23223,Richmond City,LOCAL,2.00E+11,VA
4022586,PRO,SWANSBORO ELEMENTARY,3160 Midlothian Tpke,,Richmond,23224,Richmond City,LOCAL,2.00E+11,VA
4018014,PRO,Nomini Seafood Inc (new),Route 202,,Mount Holly,22524,Westmoreland County,COMMERCIAL,2.00E+11,VA
4022580,PRO,ROBERT E. LEE ELEMENTARY,3101 Kensington Ave,,Richmond,23221,Richmond City,LOCAL,2.00E+11,VA
4022581,PRO,NORRELL ELEMENTARY,2120 Fendall Ave,,Richmond,23222,Richmond City,LOCAL,2.00E+11,VA
4022582,PRO,PATRICK HENRY ELEMENTARY,3411 Semmes Ave,,Richmond,23225,Richmond City,LOCAL,2.00E+11,VA
4007742,PRO,Nichols Building Former,2600 Colonial Heights Blvd,,Colonial Heights,23834,Colonial Heights City,COMMERCIAL,2.00E+11,VA
7000326,BRROR,ARMSTRONG WORLD INDUSTRIES INC,LIBERTY & CHARLOTTE ST,,KEYSVILLE,23947,Charlotte County,COMMERCIAL,2.00E+11,VA
4022571,PRO,MAGGIE WALKER SCHOOL,1700 Leigh St,,Richmond,23220,Richmond City,LOCAL,2.00E+11,VA
4022575,PRO,GEORGE WYTHE HIGH SCHOOL,4314 Crutchfield St,,Richmond,23225,Richmond City,LOCAL,2.00E+11,VA
4015150,PRO,W C Bowen,5719 Dry Bread Rd,,Emporia,23847,Greensville County,UNKNOWN,2.00E+11,VA
4022567,PRO,Atlee Crescent BP,9159 Chamberlayne Rd,,Mechanicsville,23116,Hanover County,GAS STATION,2.00E+11,VA
7007727,BRROR,A.E. Morris Hauling Inc,4132 Red Bank Rd,,Virgilina,24598,Halifax County,TRUCKING TRANSPORT,2.00E+11,VA
4007717,PRO,LEE MEDICAL BUILDING,1805 Monument Ave,,Richmond,23220,Richmond City,COMMERCIAL,2.00E+11,VA
4022552,PRO,Xerox Corporation,8400 Sanford Dr,,Richmond,23228,Henrico County,COMMERCIAL,2.00E+11,VA
7019963,BRROR,Quik-E Food Store 1,3631 Amherst Hwy,,Madison Heights,24572,Amherst County,GAS STATION,2.00E+11,VA
4015120,PRO,Bolsters Store,Route 619 and 617,,Stony Creek,23882,Dinwiddie County,GAS STATION,2.00E+11,VA
4015113,PRO,Kim Motor Company Incorporated,12605 Broad St,,Glen Allen,23060,Henrico County,AUTO DEALER,2.00E+11,VA
4007692,PRO,Mobil Oil Station,8801 Staples Mill Rd,,Richmond,23228,Henrico County,GAS STATION,2.00E+11,VA
4007693,PRO,Chamberlayne Sunoco,5604 Chamberlayne Rd,,Richmond,23227,Henrico County,GAS STATION,2.00E+11,VA
4022521,PRO,PHILLIP LEVY CO,15 W Broad St,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
4022522,PRO,WACO INSULATION INC,2924 Bells Rd,,Richmond,23234,Richmond City,COMMERCIAL,2.00E+11,VA
4007691,PRO,Mobil 16GV1,8209 W Broad St,,Richmond,23229,Henrico County,GAS STATION,2.00E+11,VA
4022520,PRO,DAVIS BAKERY INC,3611 Hull St,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
4000269,PRO,Pocket Money Recycling Company,701 Hull St,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
7015095,PRO,Bear Creek Market,591 Trents Mill Rd,,CUMBERLAND,23040,Cumberland County,GAS STATION,2.00E+11,VA
4022513,PRO,Luckys Salisbury,14051 Steeple Stone Dr,,Midlothian,23113,Chesterfield County,GAS STATION,2.00E+11,VA
4000259,PRO,Wamsley Service Center,3504 Boulevard,,Colonial Heights,23834,Colonial Heights City,GAS STATION,2.00E+11,VA
4000257,PRO,Virginia Paint Company Incorporated,3321 W Broad St,,Richmond,23230,Richmond City,COMMERCIAL,2.00E+11,VA
7015087,PRO,Perks Corner Market,115 E Virginia Ave,,Crewe,23930,Nottoway County,GAS STATION,2.00E+11,VA
4005032,PRO,Aero Industries Incorporated,5690 Clarkson Rd,,Richmond International Airport,23250,Henrico County,INDUSTRIAL,2.00E+11,VA
7019912,BRROR,ROCH EXECAVATORS,ROUTE 60 WEST,,AMHERST,24521,Amherst County,COMMERCIAL,2.00E+11,VA
4007662,PRO,Mark S Miles,6646 Chamberlayne Rd,,Mechanicsville,23111,Hanover County,GAS STATION,2.00E+11,VA
4000247,PRO,Tignor Trucking Corporation,336 S Richardson Rd,,Ashland,23005,Hanover County,TRUCKING TRANSPORT,2.00E+11,VA
4022493,PRO,Haynesville Correctional Unit 17,Route 650,,Haynesville,22472,Richmond County,STATE,2.00E+11,VA
4015078,PRO,CENTRAL FIDELITY BANK,219 E Broad St,,Richmond,23261,Richmond City,COMMERCIAL,2.00E+11,VA
7007657,PRO,MECKLENBURG COUNTY SHERIFFS DEPT,251 MONROE ST,,BOYDTON,23917,Mecklenburg County,LOCAL,2.00E+11,VA
4000240,PRO,A and P Former Distribution Center,1700 Jefferson Davis Hwy,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
7007658,PRO,MECKLENBURG COUNTY LANDFILL,HWY 678,,Baskerville,23915,Mecklenburg County,LOCAL,2.00E+11,VA
7007659,PRO,MECKLENBURG COUNTY SCHOOL BUS GARAGE,510 SKIPWITH ROAD - HWY 688,,BOYDTON,23917,Mecklenburg County,LOCAL,2.00E+11,VA
7007656,PRO,La Crosse Elementary School,1000 School Cir,,La Crosse,23950,Mecklenburg County,LOCAL,2.00E+11,VA
7007653,PRO,PARK VIEW MIDDLE SCHOOL,365 DOCKERY ROAD - HWY 650,,SOUTH HILL,23970,Mecklenburg County,LOCAL,2.00E+11,VA
4022486,PRO,Browns Buick,10501 Midlothian Tpke,,Richmond,23235,Chesterfield County,AUTO DEALER,2.00E+11,VA
7007652,PRO,BUCKHORN ELEMENTARY SCHOOL,500 GORDON LAKE ROAD - RT 645,,UNION LEVEL,23973,Mecklenburg County,LOCAL,2.00E+11,VA
7007654,PRO,PARK VIEW SENIOR HIGH SCHOOL,205 Park View Circle -Hwy 1 S,,South Hill,23970,Mecklenburg County,LOCAL,2.00E+11,VA
7007655,PRO,SOUTH HILL PRIMARY SCHOOL,1050 Plank Rd,,South Hill,23970,Mecklenburg County,LOCAL,2.00E+11,VA
7000235,PRO,Perspecta Enterprise Solutions LLC (MDC),250 Burlington Dr,,Clarksville,23927,Mecklenburg County,COMMERCIAL,2.00E+11,VA
4022480,PRO,COOKS UPHOLSTRY,5265 Hull Street Rd,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
7007644,BRROR,FORMER THOMPSONS STORE,RT 665 & 675 (NEAR 360 W),,VERNON HILL,24597,Halifax County,GAS STATION,2.00E+11,VA
4007646,PRO,MCGUIRE MOTORS INC,1740 E Belt Blvd,,Richmond,23224,Richmond City,AUTO DEALER,2.00E+11,VA
4022475,PRO,KBs Pit Stop LLC,13540 Clementown Rd,,Amelia,23002,Amelia County,GAS STATION,2.00E+11,VA
4007641,PRO,David B May,11911 Hull Street Rd,,Midlothian,23112,Chesterfield County,UNKNOWN,2.00E+11,VA
4000225,PRO,Monroe A Poosch,Route 1 Box 134,,Lawrenceville,23868,Brunswick County,UNKNOWN,2.00E+11,VA
4000216,PRO,West Broad Honda,7014 W Broad St,,Richmond,23228,Henrico County,AUTO DEALER,2.00E+11,VA
4000214,PRO,Dick Strauss Ford Incorporated,10601 Midlothian Tpke,,Richmond,23235,Chesterfield County,AUTO DEALER,2.00E+11,VA
7007632,BRROR,MANZEL BAGH MOTEL,ROUTES 15 & 360,,KEYSVILLE,23947,Charlotte County,COMMERCIAL,2.00E+11,VA
4022464,PRO,CHESTERFIELD COMMUNITY CORR UNIT,7000 Courthouse Rd,,Chesterfield,23832,Chesterfield County,STATE,2.00E+11,VA
4007627,PRO,Luck Motor Company,516 S Washington Hwy,,Ashland,23005,Hanover County,AUTO DEALER,2.00E+11,VA
4015043,PRO,Bibbs Transmission Service,7001 Brook Rd,,Richmond,23227,Henrico County,GAS STATION,2.00E+11,VA
4000207,PRO,Spur Station No 1123,301 W Brookland Park Blvd,,Richmond,23222,Richmond City,GAS STATION,2.00E+11,VA
4007625,PRO,Loveland Distributing Company Inc,1855 W Boulevard,,Richmond,23230,Richmond City,COMMERCIAL,2.00E+11,VA
4007621,PRO,Locklies Marina,784 Locklies Creek Rd,,Topping,23169,Middlesex County,COMMERCIAL,2.00E+11,VA
7017152,PRO,L&M Express Company Inc,Hwy 460,,Crewe,23930,Nottoway County,COMMERCIAL,2.00E+11,VA
4015036,PRO,Ridgecliff Auto Detailing,5258 Hull Street Rd,,Richmond,23224,Richmond City,GAS STATION,2.00E+11,VA
4000172,PRO,Tarmac Ready Mixed Concrete Plant,3011 Dock St,,Richmond,23223,Richmond City,INDUSTRIAL,2.00E+11,VA
4015037,PRO,Bank of America Center,1400 Best Plaza Dr,,Richmond,23227,Henrico County,COMMERCIAL,2.00E+11,VA
4015038,PRO,Kecks Warehouses 14174 LLC,14174 N Washington Hwy,,Ashland,23005,Hanover County,COMMERCIAL,2.00E+11,VA
4015034,PRO,VA PARTS & EQUIPMENT CO,2207 Tazewell St,,Richmond,23222,Richmond City,COMMERCIAL,2.00E+11,VA
4000195,PRO,McClennys Exxon,102 S Hicks St,,Lawrenceville,23868,Brunswick County,GAS STATION,2.00E+11,VA
7005021,BRROR,C W ABBITT JR & SONS INC,171 Wright Shop Rd,,Madison Heights,24572,Amherst County,COMMERCIAL,2.00E+11,VA
4000194,PRO,McClennys Exxon,120 S Hicks St,,Lawrenceville,23868,Brunswick County,GAS STATION,2.00E+11,VA
4015023,PRO,BELLS GROCERY,9622 River Rd,,Petersburg,23803,Chesterfield County,GAS STATION,2.00E+11,VA
4000185,PRO,Lukhards Markets Incorporated,2504 Grenoble Rd,,Richmond,23229,Henrico County,COMMERCIAL,2.00E+11,VA
4007603,PRO,Jetts Marine and Hardware Incorporated,18477 Northumberland Hwy,,Reedville,22539,Northumberland County,COMMERCIAL,2.00E+11,VA
7005014,BRROR,SKATELAND OF AMHERST,ROUTE 29 SOUTH,,MONROE,24574,Amherst County,COMMERCIAL,2.00E+11,VA
4007605,PRO,Goodyear Tire Center 7896,10140 Hull Street Rd,,Midlothian,23236,Chesterfield County,COMMERCIAL,2.00E+11,VA
4015017,PRO,T S Beane Jr,Route 2 Box 410B,,Heathsville,22473,Northumberland County,GAS STATION,2.00E+11,VA
4000183,PRO,Vulcan Materials-Puddledock Sand and Gravel,4120 Puddledock Rd,,Petersburg,23803,Prince George County,INDUSTRIAL,2.00E+11,VA
4007601,PRO,LABURNUM COURT OWNERS CORP,1514 Westwood Ave,,Richmond,23227,Richmond City,RESIDENTIAL,2.00E+11,VA
4000184,PRO,Tarmac Shirley Plantation Sand and Gravel Plt,Route 156,,Hopewell,23860,Hopewell City,INDUSTRIAL,2.00E+11,VA
4022431,PRO,SOUTHAMPTON ELEMENTARY,3333 Cheverly Rd,,Richmond,23225,Richmond City,LOCAL,2.00E+11,VA
4015015,PRO,B&C TRUCK SALES INC,101 N Leadbetter Rd,,Ashland,23005,Hanover County,COMMERCIAL,2.00E+11,VA
4007595,PRO,Kitchen Equipment Company of Virginia Inc,,,Highland Springs,23075,Henrico County,COMMERCIAL,2.00E+11,VA
4015001,PRO,"BASS CRANE SERVICE, INC",708 Bainbridge St,,Richmond,23224,Richmond City,COMMERCIAL,2.00E+11,VA
4022419,PRO,JOHN TYLER COMMUNITY COLLEGE,13101 Jefferson Davis Hwy,,Chester,23831,Chesterfield County,STATE,2.00E+11,VA
4015004,PRO,Battlefield Park Convalescent Center,250 Flank Rd,,Petersburg,23805,Petersburg City,COMMERCIAL,2.00E+11,VA
4000164,PRO,Tarmac Richmond Block Plant,Ellen and Rosedale Ave,,Richmond,23230,Richmond City,COMMERCIAL,2.00E+11,VA
4000165,PRO,Tarmac Petersburg Ready Mixed Concrete,State Route 36 and 645,,Petersburg,23803,Prince George County,COMMERCIAL,2.00E+11,VA
4022417,PRO,Ascend APT (Former Sunoco Gas Station),1600 W Broad St,,Richmond,23220,Richmond City,GAS STATION,2.00E+11,VA
4000166,PRO,Tarmac Lone Star Richmond Truck Shop,111 N Nicholson St,,Richmond,23223,Richmond City,INDUSTRIAL,2.00E+11,VA
4007580,PRO,Moore Cadillac Company,9177 W Broad St,,Richmond,23294,Henrico County,AUTO DEALER,2.00E+11,VA
4014992,PRO,Barley Grocery,13262 Brink Rd,,Emporia,23847,Greensville County,GAS STATION,2.00E+11,VA
4007578,PRO,Three Chopt West Apartments,8808 Three Chopt Rd,,Richmond,23229,Henrico County,RESIDENTIAL,2.00E+11,VA
4000162,PRO,Levi Straus and Company,State Highway 3,,Warsaw,22572,Richmond County,INDUSTRIAL,2.00E+11,VA
4022401,PRO,Marshalls Service Center Incorporated,7014 Forest Hill Ave,,Richmond,23225,Richmond City,GAS STATION,2.00E+11,VA
4014984,PRO,Mary H Baird,Route 604 and 606,,Petersburg,23805,Dinwiddie County,UNKNOWN,2.00E+11,VA
4014985,PRO,Baird Reynolds,,,Gasburg,23857,Brunswick County,COMMERCIAL,2.00E+11,VA
4014989,PRO,West Mark One,11011 W Broad St,,Richmond,23260,Henrico County,COMMERCIAL,2.00E+11,VA
4008165,PRO,Bareford Brothers,Church and Earl St,,Tappahannock,22560,Essex County,CONTRACTOR,2.00E+11,VA
4014990,PRO,Bareford Buick/Pontiac/GMC,Church and Earl St,,Tappahannock,22560,Essex County,AUTO DEALER,2.00E+11,VA
4014983,PRO,Floyd W Baird Jr,14810 Brick Rd,,Carson,23830,Dinwiddie County,UNKNOWN,2.00E+11,VA
4007562,PRO,Wonder Bread Thrift Store,3555 S Crater Rd,,Petersburg,23803,Petersburg City,COMMERCIAL,2.00E+11,VA
2004973,BRROR,THASHER MACHINERY & SALVAGE,19063 Main St,,Buchanan,24066,Botetourt County,COMMERCIAL,2.00E+11,VA
4000147,PRO,Hendersons Texaco,7430 Jefferson Davis Hwy,,Richmond,23237,Chesterfield County,GAS STATION,2.00E+11,VA
4014982,PRO,FRANCIS M BAILAY,Route 203,,Kinsale,22488,Westmoreland County,UNKNOWN,2.00E+11,VA
4014977,PRO,E and C 2254,5718 Sandy Point Rd,,Kinsale,22488,Westmoreland County,GAS STATION,2.00E+11,VA
7000139,PRO,MEHERRIN STOP N SHOP EXXON,5195 Patrick Henry Highway,,MEHERRIN,23954,Lunenburg County,GAS STATION,2.00E+11,VA
4014974,PRO,Carrolls Super Stop Fuels,6328 Gasburg Rd,,Valentines,23887,Brunswick County,GAS STATION,2.00E+11,VA
4014968,PRO,ATLEE CONSTRUCTION CO INC,103 N Leadbetter Rd,,Ashland,23005,Hanover County,CONTRACTOR,2.00E+11,VA
4000128,PRO,Fas Mart 81,6303 Horsepen Rd,,Richmond,23226,Henrico County,GAS STATION,2.00E+11,VA
4000129,PRO,Fas Mart #9 (Former),Route 1 and 738,,Ashland,23005,Hanover County,GAS STATION,2.00E+11,VA
4000130,PRO,Fas Mart 2,5929 Chamberlayne Ave,,Mechanicsville,23111,Hanover County,COMMERCIAL,2.00E+11,VA
4014962,PRO,ARCO,2601 Chamberlayne Ave,,Richmond,23222,Richmond City,GAS STATION,2.00E+11,VA
4022376,PRO,LAMAR ADVERTISING,700 Southlake Blvd,,Richmond,23236,Chesterfield County,COMMERCIAL,2.00E+11,VA
4000125,PRO,Montross Food Mart,17291 Kings Hwy,,Montross,22520,Westmoreland County,GAS STATION,2.00E+11,VA
4000126,PRO,Handi Stop,17 Hanover Rd,,Sandston,23150,Henrico County,GAS STATION,2.00E+11,VA
7000127,PRO,Market Express 4,1611 Anderson Hwy,,Cumberland,23040,Cumberland County,GAS STATION,2.00E+11,VA
4000124,PRO,Fas Mart Store #21,2540 New Kent Hwy,,Quinton,23141,New Kent County,GAS STATION,2.00E+11,VA
4014955,PRO,Tappahannock Fire Department,,,Tappahannock,22560,Essex County,LOCAL,2.00E+11,VA
4014956,PRO,Tappahannock Rescue Squad,,,Tappahannock,22560,Essex County,LOCAL,2.00E+11,VA
7022372,BRROR,RIVER ROAD MARKET,15175 River Rd,,Sutherlin,24592,Pittsylvania County,GAS STATION,2.00E+11,VA
4000122,PRO,Chucks Petro,Williamsburg Rd,,Providence Forge,23140,New Kent County,GAS STATION,2.00E+11,VA
4022374,PRO,Hyatt Richmond Hotel,6624 W Broad St,,Richmond,23230,Henrico County,COMMERCIAL,2.00E+11,VA
4014952,PRO,Dabneys Grocery,,,Saint Stephens Church,23148,King and Queen County,GAS STATION,2.00E+11,VA
4014954,PRO,Gene Brooks (Permanently Closed),432 Bowlers Rd,,Center Cross,22437,Essex County,UNKNOWN,2.00E+11,VA
4014948,PRO,Rayzway Express Two,15941 King William Hwy,,King William,23086,King William County,GAS STATION,2.00E+11,VA
4014949,PRO,Courthouse Exxon,224 Queen St,,Tappahannock,22560,Essex County,GAS STATION,2.00E+11,VA
4000116,PRO,Dewitt Country Store,16420 Boydton Plank Rd,,Dewitt,23840,Dinwiddie County,GAS STATION,2.00E+11,VA
4014950,PRO,D. A. Allen (Permanently Closed),2170 Laytons Landing Rd,,Chance,22438,Essex County,FARM,2.00E+11,VA
4014947,PRO,Atkins Petroleum Products Incorporated,101 Prince St,,Tappahannock,22560,Essex County,COMMERCIAL,2.00E+11,VA
4007526,PRO,HIGHWAY MACHINERY & SUPPLY CO INC,1725 Altamont Ave,,Richmond,23230,Richmond City,INDUSTRIAL,2.00E+11,VA
4014944,PRO,L.B. SMITH; INC,504 Lickinghole Rd,,Ashland,23005,Hanover County,COMMERCIAL,2.00E+11,VA
4000110,PRO,Russell Middle School,19400 Christanna Hwy,,Lawrenceville,23868,Brunswick County,LOCAL,2.00E+11,VA
4014945,PRO,Ashley Logging Company Inc,Route 14,,Shanghai,23110,King and Queen County,COMMERCIAL,2.00E+11,VA
4000111,PRO,School Bus Garage,224 School Days Dr,,Lawrenceville,23868,Brunswick County,LOCAL,2.00E+11,VA
4000112,PRO,Brunswick County Landfill,1028 Milas Dr,,Lawrenceville,23868,Brunswick County,LOCAL,2.00E+11,VA
4022363,PRO,Nine Mile Sunoco,4300 Nine Mile Rd,,Richmond,23223,Henrico County,GAS STATION,2.00E+11,VA
7000103,PRO,PRESTON COLEMAN,130 N. MAIN STREET,,CHASE CITY,23924,Mecklenburg County,UNKNOWN,2.00E+11,VA
4000106,PRO,U S Army Reserve Center,109 S Main St,,Lawrenceville,23868,Brunswick County,LOCAL,2.00E+11,VA
4000107,PRO,Red Oak Sturgeon Elementary,4081 Flat Rock Rd,,Alberta,23821,Brunswick County,LOCAL,2.00E+11,VA
4000108,PRO,Sturgeon Elementary,1718 Farmers Field Rd,,Lawrenceville,23868,Brunswick County,LOCAL,2.00E+11,VA
4014943,PRO,ASHLAND FEED STORE,120 Thompson St,,Ashland,23005,Hanover County,GAS STATION,2.00E+11,VA
4022350,PRO,REHRIG INTERNATIONAL; INC,901 N Lombardy St,,Richmond,23220,Richmond City,COMMERCIAL,2.00E+11,VA
4007517,PRO,City of Hopewell Public Works,103 S Hopewell St,,Hopewell,23860,Hopewell City,LOCAL,2.00E+11,VA
1030502,SWRO,279-0229500,Rt 460,,Oakwood,24631,Buchanan County,INDUSTRIAL,2.00E+11,VA
1030603,SWRO,279-0418609,Box 250,,Vansant,24656,Buchanan County,COMMERCIAL,2.00E+11,VA
1030604,SWRO,279-0407859,RT 2 Box 494,,Vansant,24656,Buchanan County,COMMERCIAL,2.00E+11,VA
1030605,SWRO,279-0401533,Star Rt Box 90,,Big Rock,24603,Buchanan County,COMMERCIAL,2.00E+11,VA
1030606,SWRO,279-0399275,Box 11,,Big Rock,24603,Buchanan County,COMMERCIAL,2.00E+11,VA
1030607,SWRO,279-0398980,Box 243,,Hurley,24620,Buchanan County,FARM,2.00E+11,VA
1030608,SWRO,279-0485565,RT 1 Box 775,,Vansant,24614,Buchanan County,FARM,2.00E+11,VA
1030609,SWRO,279-0557266,RT 1 Box 563,,Vansant,24656,Buchanan County,FARM,2.00E+11,VA
1030611,SWRO,279-0229501,RT 460,,Oakwood,24361,Buchanan County,INDUSTRIAL,2.00E+11,VA
1030613,SWRO,279-000,US 460,,Grundy,24614,Buchanan County,BULK STORAGE,2.00E+11,VA
1030614,SWRO,279-0490790,Box 1305,,Grundy,24614,Buchanan County,COMMERCIAL,2.00E+11,VA
1030615,SWRO,279-0474906,RT 2 Box 124-C,,Vansant,24656,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1030616,SWRO,279-0467175,RT 2 Box 149,,Vansant,24656,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1030391,SWRO,Rouse Oil Service Bulk Plant,500 EAST LEE HGY,,Chilhowie,24319,Smyth County,BULK STORAGE,2.00E+11,VA
1030472,SWRO,Calco Trucking,Duncar Rd Pine Branch,,Appalachia,24216,Wise County,TRUCKING TRANSPORT,2.00E+11,VA
1030476,SWRO,Woody Hollow Mining,Dunbar Rd,,Appalachia,24216,Wise County,INDUSTRIAL,2.00E+11,VA
1030135,SWRO,Jones Petroleum Services LLC,14550 Governor G C  Peery Hwy,,Pounding Mill,24637,Tazewell County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1030145,SWRO,Russell Oil Company of Virginia - Honaker,642 Tigertown Dr,,Honaker,24260,Russell County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1030628,SWRO,279-0520909,BOX 451,,HAYSI,24256,Buchanan County,COMMERCIAL,2.00E+11,VA
1030629,SWRO,279-0515851,Box 612,,Big Rock,24603,Buchanan County,COMMERCIAL,2.00E+11,VA
1030630,SWRO,279-0513265,HC 60 BOX 70,,HURLEY,24260,Buchanan County,FARM,2.00E+11,VA
1030627,SWRO,279-0542818,Box 78,,Rowe,24646,Buchanan County,COMMERCIAL,2.00E+11,VA
1030643,SWRO,C.R. Quesenberry Inc Bulk Plant,143 Deadmore St,,Abingdon,24210,Washington County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1030723,SWRO,Clinchfield Coal Black Thunder Surface Mine,,,DUTY,24239,Dickenson County,INDUSTRIAL,2.00E+11,VA
1030617,SWRO,279-0466167,RT 1 Box 162-A,,Raven,24639,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1030618,SWRO,279-0453678,HCR Box 11,,Hurley,24260,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1030619,SWRO,279-0436469,RT 1 Box 116,,Raven,24639,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1030621,SWRO,279-0431648,RT 460,,Vansant,24656,Buchanan County,COMMERCIAL,2.00E+11,VA
1030622,SWRO,279-0396800,RT 1 Box 397,,Grundy,24614,Buchanan County,COMMERCIAL,2.00E+11,VA
1030623,SWRO,279-0229389,HCR 72 Box 356,,Conaway,24611,Buchanan County,RESIDENTIAL,2.00E+11,VA
1030624,SWRO,279-0548787,BOX 188,,Breaks,24607,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1032039,SWRO,279-0547753,RT2 BOX 264,,HAYSI,24256,Dickenson County,RESIDENTIAL,2.00E+11,VA
1030626,SWRO,279-0544224,RT 2 Box 350,,Haysi,24256,Buchanan County,COMMERCIAL,2.00E+11,VA
1030631,SWRO,279-058910,RT 1 BOX 356 A,,GRUNDY,24614,Buchanan County,RESIDENTIAL,2.00E+11,VA
1030632,SWRO,279-0496202,BOX 37,,HAYSI,24256,Buchanan County,RESIDENTIAL,2.00E+11,VA
1030633,SWRO,279-0229499,RT 460,,OAKWOOD,24631,Buchanan County,INDUSTRIAL,2.00E+11,VA
1030985,SWRO,83 Gas & Grocery Bulk Plant,Federal Dr,,Clintwood,24228,Dickenson County,PETROLEUM DISTRIBUTOR,2.00E+11,VA
1031109,SWRO,HAWTHORNE DOCK,HAWTHORNE ROAD,,Norton,24273,Wise County,INDUSTRIAL,2.00E+11,VA
1031113,SWRO,TILLER TRUCKING,US 58,,Coeburn,24230,Wise County,COMMERCIAL,2.00E+11,VA
1031115,SWRO,A&A Conveyors & Equipment,Woodway Rd,,Pennington Gap,24277,Lee County,COMMERCIAL,2.00E+11,VA
1031307,SWRO,RANDY TESTER TRUCKING,SR 645,,HURLEY,24620,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1032030,SWRO,Jimmy  Vandyke Trucking 279-0433715,Rte 1 Box 124,,Raven,24639,Buchanan County,TRUCKING TRANSPORT,2.00E+11,VA
1032034,SWRO,279-0508910,RTE 1 BOX 356-A,,GRUNDY,24614,Buchanan County,RESIDENTIAL,2.00E+11,VA
1032041,SWRO,279-0554977,RT 2 BOX 467,,HAYSI,24256,Buchanan County,FARM,2.00E+11,VA
